Exam Year,District,University,Course,Zscore,Matched_Course_University,Stream,Intake
2019,Monaragala,Sabaragamuwa University Of Sri Lanka,Medicine,1.9727,Medicine (Sabaragamuwa University Of Sri Lanka),Biological Science,99
2019,Kegalle,Sabaragamuwa University Of Sri Lanka,Medicine,NQC,Medicine (Sabaragamuwa University Of Sri Lanka),Biological Science,99
2019,Ratnapura,Sabaragamuwa University Of Sri Lanka,Medicine,1.9595,Medicine (Sabaragamuwa University Of Sri Lanka),Biological Science,99
2019,Colombo,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Gampaha,Wayamba University Of Sri Lanka,Medicine,1.9238,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Kalutara,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Matale,Wayamba University Of Sri Lanka,Medicine,1.9473,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Kandy,Wayamba University Of Sri Lanka,Medicine,1.9852,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Nuwara Eliya,Wayamba University Of Sri Lanka,Medicine,1.8684,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Galle,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Matara,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Hambantota,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Jaffna,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Kilinochchi,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Mannar,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Mullaitivu,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Vavuniya,Wayamba University Of Sri Lanka,Medicine,1.7894,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Trincomalee,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Batticaloa,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Ampara,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Puttalam,Wayamba University Of Sri Lanka,Medicine,1.9267,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Kurunegala,Wayamba University Of Sri Lanka,Medicine,2.0436,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Anuradhapura,Wayamba University Of Sri Lanka,Medicine,1.7481,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Polonnaruwa,Wayamba University Of Sri Lanka,Medicine,1.843,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Badulla,Wayamba University Of Sri Lanka,Medicine,1.9109,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Monaragala,Wayamba University Of Sri Lanka,Medicine,1.6753,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Kegalle,Wayamba University Of Sri Lanka,Medicine,2.1362,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Ratnapura,Wayamba University Of Sri Lanka,Medicine,NQC,Medicine (Wayamba University Of Sri Lanka),Biological Science,135
2019,Colombo,University Of Peradeniya,Dental Surgery,2.0326,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Gampaha,University Of Peradeniya,Dental Surgery,1.913,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Kalutara,University Of Peradeniya,Dental Surgery,2.0355,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Matale,University Of Peradeniya,Dental Surgery,1.8557,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Kandy,University Of Peradeniya,Dental Surgery,1.9612,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Nuwara Eliya,University Of Peradeniya,Dental Surgery,1.4729,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Galle,University Of Peradeniya,Dental Surgery,2.0186,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Matara,University Of Peradeniya,Dental Surgery,2.0314,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Hambantota,University Of Peradeniya,Dental Surgery,1.8047,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Jaffna,University Of Peradeniya,Dental Surgery,1.9479,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Kilinochchi,University Of Peradeniya,Dental Surgery,1.5918,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Mannar,University Of Peradeniya,Dental Surgery,1.8964,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Mullaitivu,University Of Peradeniya,Dental Surgery,1.1326,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Vavuniya,University Of Peradeniya,Dental Surgery,1.7721,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Trincomalee,University Of Peradeniya,Dental Surgery,1.7716,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Batticaloa,University Of Peradeniya,Dental Surgery,1.7515,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Ampara,University Of Peradeniya,Dental Surgery,1.7298,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Puttalam,University Of Peradeniya,Dental Surgery,1.7951,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Kurunegala,University Of Peradeniya,Dental Surgery,1.9979,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Anuradhapura,University Of Peradeniya,Dental Surgery,1.6278,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Polonnaruwa,University Of Peradeniya,Dental Surgery,1.7827,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Badulla,University Of Peradeniya,Dental Surgery,1.773,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Monaragala,University Of Peradeniya,Dental Surgery,1.6367,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Kegalle,University Of Peradeniya,Dental Surgery,2.0342,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Ratnapura,University Of Peradeniya,Dental Surgery,1.9308,Dental Surgery (University Of Peradeniya),Biological Science,123
2019,Colombo,University Of Peradeniya,Veterinary Science,1.8619,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Gampaha,University Of Peradeniya,Veterinary Science,1.89,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Kalutara,University Of Peradeniya,Veterinary Science,1.9417,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Matale,University Of Peradeniya,Veterinary Science,1.8452,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Kandy,University Of Peradeniya,Veterinary Science,1.9482,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Nuwara Eliya,University Of Peradeniya,Veterinary Science,1.437,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Galle,University Of Peradeniya,Veterinary Science,1.959,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Matara,University Of Peradeniya,Veterinary Science,1.9219,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Hambantota,University Of Peradeniya,Veterinary Science,1.7601,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Jaffna,University Of Peradeniya,Veterinary Science,1.9343,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Kilinochchi,University Of Peradeniya,Veterinary Science,1.4078,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Mannar,University Of Peradeniya,Veterinary Science,1.6798,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Mullaitivu,University Of Peradeniya,Veterinary Science,0.9074,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Vavuniya,University Of Peradeniya,Veterinary Science,1.6451,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Trincomalee,University Of Peradeniya,Veterinary Science,1.6728,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Batticaloa,University Of Peradeniya,Veterinary Science,1.6679,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Ampara,University Of Peradeniya,Veterinary Science,1.6903,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Puttalam,University Of Peradeniya,Veterinary Science,1.6815,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Kurunegala,University Of Peradeniya,Veterinary Science,1.9475,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Anuradhapura,University Of Peradeniya,Veterinary Science,1.5338,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Polonnaruwa,University Of Peradeniya,Veterinary Science,1.5868,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Badulla,University Of Peradeniya,Veterinary Science,1.7594,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Monaragala,University Of Peradeniya,Veterinary Science,1.4732,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Kegalle,University Of Peradeniya,Veterinary Science,1.9538,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Ratnapura,University Of Peradeniya,Veterinary Science,1.8881,Veterinary Science (University Of Peradeniya),Biological Science,130
2019,Colombo,University Of Colombo,Molecular Biology & Biochemistry,1.9949,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Gampaha,University Of Colombo,Molecular Biology & Biochemistry,1.9077,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Kalutara,University Of Colombo,Molecular Biology & Biochemistry,1.9906,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Matale,University Of Colombo,Molecular Biology & Biochemistry,1.692,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Kandy,University Of Colombo,Molecular Biology & Biochemistry,1.9561,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Nuwara Eliya,University Of Colombo,Molecular Biology & Biochemistry,1.4608,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Galle,University Of Colombo,Molecular Biology & Biochemistry,1.9446,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Matara,University Of Colombo,Molecular Biology & Biochemistry,1.9782,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Hambantota,University Of Colombo,Molecular Biology & Biochemistry,1.756,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Jaffna,University Of Colombo,Molecular Biology & Biochemistry,1.9358,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Kilinochchi,University Of Colombo,Molecular Biology & Biochemistry,1.1372,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Mannar,University Of Colombo,Molecular Biology & Biochemistry,1.7886,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Mullaitivu,University Of Colombo,Molecular Biology & Biochemistry,0.5986,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Vavuniya,University Of Colombo,Molecular Biology & Biochemistry,1.5638,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Trincomalee,University Of Colombo,Molecular Biology & Biochemistry,1.7248,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Batticaloa,University Of Colombo,Molecular Biology & Biochemistry,1.6271,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Ampara,University Of Colombo,Molecular Biology & Biochemistry,1.5856,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Puttalam,University Of Colombo,Molecular Biology & Biochemistry,1.7424,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Kurunegala,University Of Colombo,Molecular Biology & Biochemistry,1.9997,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Anuradhapura,University Of Colombo,Molecular Biology & Biochemistry,1.5341,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Polonnaruwa,University Of Colombo,Molecular Biology & Biochemistry,1.4669,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Badulla,University Of Colombo,Molecular Biology & Biochemistry,1.7327,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Monaragala,University Of Colombo,Molecular Biology & Biochemistry,1.3232,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Kegalle,University Of Colombo,Molecular Biology & Biochemistry,2.0005,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Ratnapura,University Of Colombo,Molecular Biology & Biochemistry,1.9281,Biochemistry & Molecular Biology (University Of Colombo),Biological Science,80
2019,Colombo,University Of Peradeniya,Agricultural Technology &,1.5348,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Gampaha,University Of Peradeniya,Agricultural Technology &,1.688,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Kalutara,University Of Peradeniya,Agricultural Technology &,1.581,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Matale,University Of Peradeniya,Agricultural Technology &,1.2934,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Kandy,University Of Peradeniya,Agricultural Technology &,1.7639,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Nuwara Eliya,University Of Peradeniya,Agricultural Technology &,1.3991,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Galle,University Of Peradeniya,Agricultural Technology &,1.7428,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Matara,University Of Peradeniya,Agricultural Technology &,1.7588,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Hambantota,University Of Peradeniya,Agricultural Technology &,1.6244,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Jaffna,University Of Peradeniya,Agricultural Technology &,1.6369,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Kilinochchi,University Of Peradeniya,Agricultural Technology &,1.0568,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Mannar,University Of Peradeniya,Agricultural Technology &,1.3195,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Mullaitivu,University Of Peradeniya,Agricultural Technology &,0.3502,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
2019,Vavuniya,University Of Peradeniya,Agricultural Technology &,1.4562,Agricultural Technology & Management (University Of Peradeniya),Biological Science,221
